"ITEM_ID"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B19C05150D1130818 A26B19C05150D113081 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B19C05200H1131118 A26B19C05200H113111 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B23C11948D7472418 A26B23C11948D747241 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B24A94800H0343418 A26B24A94800H034341 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B24B01640J0346718 A26B24B01640J034671 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B24B01806I0347218 A26B24B01806I034721 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26B24B01921J0347518 A26B24B01921J034751 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D22C20757F4247018 A26D22C20757F424701 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11632C9416618 A26D24C11632C941661 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11632H9416918 A26D24C11632H941691 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11633B9417218 A26D24C11633B941721 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11638D9417518 A26D24C11638D941751 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11641C9417818 A26D24C11641C941781 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11643D9418118 A26D24C11643D941811 14 1318"
"89 3 ICM4 LSDB13 FHBPDM_DOC_0559 26 A1001001A26D24C11644J9418418 A26D24C11644J941841 14 1318"
